mapping_id, reg_id, stmt_id, task_id, topic_score,core_score, aux_score,final_score
mid_1100, Eudralex2007_4.60, Eudralex2007_4.60_3, MarkingTask_302, 0.59658, 0.37762, 0.0, 0.59658
mid_1101, Eudralex2007_4.60, Eudralex2007_4.60_3, P101Task, 0.38392, 0.0, 0.0, 0.38392
mid_1102, Eudralex2007_4.60, Eudralex2007_4.60_3, DataRecordingTask501, 0.39741, 0.21, 0.0, 0.39741
mid_1103, Eudralex2007_4.60, Eudralex2007_4.60_3, IncidentRecordingTask401, 0.49993, 0.21, 0.0, 0.49993
mid_1104, Eudralex2007_4.60, Eudralex2007_4.60_3, AspirinTabletMarkTask101, 0.41217, 0.37762, 0.0, 0.41217
mid_1105, Eudralex2007_4.60, Eudralex2007_4.60_3, AspirinTabletMarkTask102, 0.59658, 0.37762, 0.0, 0.59658
mid_1106, Eudralex2007_4.60, Eudralex2007_4.60_3, AspirinStorageTask101, 0.65498, 0.0, 0.0, 0.65498
mid_1107, Eudralex2007_4.60, Eudralex2007_4.60_3, ResultRecordingTask303, 0.43027, 0.21, 0.0, 0.43027
mid_1108, Eudralex2007_4.60, Eudralex2007_4.60_3, StoringTask102, 0.65498, 0.0, 0.0, 0.65498
mid_1109, Eudralex2007_4.60, Eudralex2007_4.60_3, PurchasingTask102, 0.59658, 0.0, 0.0, 0.59658
mid_1110, Eudralex2007_4.60, Eudralex2007_4.60_3, ComplaintRecordingTask203, 0.39624, 0.21, 0.0, 0.39624
mid_1111, Eudralex2007_4.60, Eudralex2007_4.60_3, STask303, 0.52944, 0.0, 0.0, 0.52944
mid_1112, Eudralex2007_4.60, Eudralex2007_4.60_3, AcidPurchaseTask101, 0.59658, 0.0, 0.0, 0.59658
mid_1113, Eudralex2007_4.60, Eudralex2007_4.60_3, CleaningTask_301, 0.27224, 0.0, 0.0, 0.27224
mid_1114, Eudralex2007_4.60, Eudralex2007_4.60_3, DisposingTask201, 0.28125, 0.0, 0.0, 0.28125
mid_1115, Eudralex2007_4.60, Eudralex2007_4.60_3, CleaningTask_302, 0.27224, 0.0, 0.0, 0.27224
mid_1116, Eudralex2007_4.60, Eudralex2007_4.60_3, ResultRecordingTask301, 0.43027, 0.21, 0.0, 0.43027
mid_1117, Eudralex2007_4.60, Eudralex2007_4.60_3, P102Task, 0.38966, 0.0, 0.0, 0.38966
mid_1118, Eudralex2007_4.60, Eudralex2007_4.60_3, MarkingTask_202, 0.66481, 0.37762, 0.0, 0.66481
mid_1119, Eudralex2007_4.60, Eudralex2007_4.60_3, ProtectingTask202, 0.59658, 0.0, 0.0, 0.59658
mid_1120, Eudralex2007_4.60, Eudralex2007_4.60_3, DataRecordingTask502, 0.39741, 0.21, 0.0, 0.39741
mid_1121, Eudralex2007_4.60, Eudralex2007_4.60_3, P103Task, 0.38966, 0.0, 0.0, 0.38966
mid_1122, Eudralex2007_4.60, Eudralex2007_4.60_3, MarkingTask_203, 0.66481, 0.37762, 0.0, 0.66481
mid_1123, Eudralex2007_4.60, Eudralex2007_4.60_3, CleaningTask_201, 0.24293, 0.0, 0.0, 0.24293
mid_1124, Eudralex2007_4.60, Eudralex2007_4.60_3, CheckingTask402, 0.33955, 0.15757, 0.0, 0.33955
mid_1125, Eudralex2007_4.60, Eudralex2007_4.60_3, CheckingTask403, 0.33955, 0.15757, 0.0, 0.33955
mid_1126, Eudralex2007_4.60, Eudralex2007_4.60_3, S203Task, 0.46172, 0.0, 0.0, 0.46172
mid_1127, Eudralex2007_4.60, Eudralex2007_4.60_3, MarkingTask_301, 0.59658, 0.37762, 0.0, 0.59658
mid_1128, Eudralex2007_4.60, Eudralex2007_4.60_3, CheckingTask401, 0.33955, 0.15757, 0.0, 0.33955
mid_1129, Eudralex2007_4.60, Eudralex2007_4.60_3, DisposingTask202, 0.28125, 0.0, 0.0, 0.28125
mid_1130, Eudralex2007_4.60, Eudralex2007_4.60_3, StoringTask104, 0.65498, 0.0, 0.0, 0.65498
mid_1131, Eudralex2007_4.60, Eudralex2007_4.60_3, S201Task, 0.54046, 0.0, 0.0, 0.54046
mid_1132, Eudralex2007_4.60, Eudralex2007_4.60_3, CleaningTask_303, 0.27224, 0.0, 0.0, 0.27224
mid_1133, Eudralex2007_4.60, Eudralex2007_4.60_3, PurchasingTask104, 0.59658, 0.0, 0.0, 0.59658
mid_1134, Eudralex2007_4.60, Eudralex2007_4.60_3, CleaningTask_202, 0.35098, 0.0, 0.0, 0.35098
mid_1135, Eudralex2007_4.60, Eudralex2007_4.60_3, MarkingTask_303, 0.59658, 0.37762, 0.0, 0.59658
mid_1136, Eudralex2007_4.60, Eudralex2007_4.60_3, IncidentRecordingTask403, 0.49993, 0.21, 0.0, 0.49993
mid_1137, Eudralex2007_4.60, Eudralex2007_4.60_3, MarkingTask_201, 0.66481, 0.37762, 0.0, 0.66481
mid_1138, Eudralex2007_4.60, Eudralex2007_4.60_3, IncidentRecordingTask402, 0.49993, 0.21, 0.0, 0.49993
mid_1139, Eudralex2007_4.60, Eudralex2007_4.60_3, StoringTask103, 0.65498, 0.0, 0.0, 0.65498
mid_1140, Eudralex2007_4.60, Eudralex2007_4.60_3, STask301, 0.52944, 0.0, 0.0, 0.52944
mid_1141, Eudralex2007_4.60, Eudralex2007_4.60_3, T101CleaningTask, 0.38926, 0.0, 0.0, 0.38926
mid_1142, Eudralex2007_4.60, Eudralex2007_4.60_3, STask302, 0.52944, 0.0, 0.0, 0.52944
mid_1143, Eudralex2007_4.60, Eudralex2007_4.60_3, ProtectingTask203, 0.59658, 0.0, 0.0, 0.59658
mid_1144, Eudralex2007_4.60, Eudralex2007_4.60_3, DisposingTask203, 0.28125, 0.0, 0.0, 0.28125
mid_1145, Eudralex2007_4.60, Eudralex2007_4.60_3, ComplaintRecordingTask201, 0.70445, 0.21, 0.0, 0.70445
mid_1146, Eudralex2007_4.60, Eudralex2007_4.60_3, ComplaintRecordingTask202, 0.70445, 0.21, 0.0, 0.70445
mid_1147, Eudralex2007_4.60, Eudralex2007_4.60_3, AspirinTabletMarkTask103, 0.59658, 0.37762, 0.0, 0.59658
mid_1148, Eudralex2007_4.60, Eudralex2007_4.60_3, ResultRecordingTask302, 0.43027, 0.21, 0.0, 0.43027
mid_1149, Eudralex2007_4.60, Eudralex2007_4.60_3, ProtectingTask201, 0.59658, 0.0, 0.0, 0.59658
mid_1150, Eudralex2007_4.60, Eudralex2007_4.60_3, T102CleaningTask, 0.38966, 0.0, 0.0, 0.38966
mid_1151, Eudralex2007_4.60, Eudralex2007_4.60_3, CleaningTask_203, 0.27224, 0.0, 0.0, 0.27224
mid_1152, Eudralex2007_4.60, Eudralex2007_4.60_3, DataRecordingTask503, 0.39741, 0.21, 0.0, 0.39741
mid_1153, Eudralex2007_4.60, Eudralex2007_4.60_3, S202Task, 0.46172, 0.0, 0.0, 0.46172
mid_1154, Eudralex2007_4.60, Eudralex2007_4.60_3, TankCleaningTask103, 0.38966, 0.0, 0.0, 0.38966
mid_1155, Eudralex2007_4.60, Eudralex2007_4.60_3, InvestigatingTask_303, 0.53584, 0.23466, 0.0, 0.53584
mid_1156, Eudralex2007_4.60, Eudralex2007_4.60_3, InvestigatingTask_101, 0.34144, 0.23466, 0.0, 0.34144
mid_1157, Eudralex2007_4.60, Eudralex2007_4.60_3, InvestigatingTask_102, 0.14609, 0.0, 0.0, 0.14609
mid_1158, Eudralex2007_4.60, Eudralex2007_4.60_3, InvestigatingTask_203, 0.35448, 0.0, 0.0, 0.35448
mid_1159, Eudralex2007_4.60, Eudralex2007_4.60_3, InvestigatingTask_104, 0.14609, 0.0, 0.0, 0.14609
mid_1160, Eudralex2007_4.60, Eudralex2007_4.60_3, RecycleDisposal102, 0.70939, 0.0, 0.0, 0.70939
mid_1161, Eudralex2007_4.60, Eudralex2007_4.60_3, InvestigatingTask_103, 0.35448, 0.0, 0.0, 0.35448
mid_1162, Eudralex2007_4.60, Eudralex2007_4.60_3, InvestigatingTask_201, 0.14609, 0.0, 0.0, 0.14609
mid_1163, Eudralex2007_4.60, Eudralex2007_4.60_3, InvestigatingTask_301, 0.44336, 0.0, 0.0, 0.44336
mid_1164, Eudralex2007_4.60, Eudralex2007_4.60_3, DeviationRecordTask101, 0.4154, 0.21, 0.0, 0.4154
mid_1165, Eudralex2007_4.60, Eudralex2007_4.60_3, BioDisposal101, 0.70939, 0.0, 0.0, 0.70939
mid_1166, Eudralex2007_4.60, Eudralex2007_4.60_3, InvestigatingTask_302, 0.44336, 0.0, 0.0, 0.44336
mid_1167, Eudralex2007_4.60, Eudralex2007_4.60_3, DeviationRecordTask103, 0.4154, 0.21, 0.0, 0.4154
mid_1168, Eudralex2007_4.60, Eudralex2007_4.60_3, DeviationRecordTask102, 0.4154, 0.21, 0.0, 0.4154
mid_1169, Eudralex2007_4.60, Eudralex2007_4.60_3, ToxicDisposal103, 0.70939, 0.0, 0.0, 0.70939
mid_1170, Eudralex2007_4.60, Eudralex2007_4.60_3, DeviationRecordTask104, 0.4154, 0.21, 0.0, 0.4154
mid_1171, Eudralex2007_9.22, Eudralex2007_9.22_1, MarkingTask_302, 0.74822, 0.5353, 0.0, 0.74822
mid_1172, Eudralex2007_9.22, Eudralex2007_9.22_1, P101Task, 0.19714, 0.35821, 0.0, 0.35821
mid_1173, Eudralex2007_9.22, Eudralex2007_9.22_1, DataRecordingTask501, 0.45927, 0.13108, 0.0, 0.45927
mid_1174, Eudralex2007_9.22, Eudralex2007_9.22_1, IncidentRecordingTask401, 0.41362, 0.13108, 0.0, 0.41362
mid_1175, Eudralex2007_9.22, Eudralex2007_9.22_1, AspirinTabletMarkTask101, 0.47698, 0.5353, 0.0, 0.5353
mid_1176, Eudralex2007_9.22, Eudralex2007_9.22_1, AspirinTabletMarkTask102, 0.74822, 0.5353, 0.0, 0.74822
mid_1177, Eudralex2007_9.22, Eudralex2007_9.22_1, AspirinStorageTask101, 0.53106, 0.24092, 0.0, 0.53106
mid_1178, Eudralex2007_9.22, Eudralex2007_9.22_1, ResultRecordingTask303, 0.46542, 0.13108, 0.0, 0.46542
mid_1179, Eudralex2007_9.22, Eudralex2007_9.22_1, StoringTask102, 0.53106, 0.24092, 0.0, 0.53106
mid_1180, Eudralex2007_9.22, Eudralex2007_9.22_1, PurchasingTask102, 0.5498, 0.38259, 0.0, 0.5498
mid_1181, Eudralex2007_9.22, Eudralex2007_9.22_1, ComplaintRecordingTask203, 0.41362, 0.13108, 0.0, 0.41362
mid_1182, Eudralex2007_9.22, Eudralex2007_9.22_1, STask303, 0.39025, 0.04256, 0.0, 0.39025
mid_1183, Eudralex2007_9.22, Eudralex2007_9.22_1, AcidPurchaseTask101, 0.53106, 0.38259, 0.0, 0.53106
mid_1184, Eudralex2007_9.22, Eudralex2007_9.22_1, CleaningTask_301, 0.38358, 0.81888, 0.0, 0.81888
mid_1185, Eudralex2007_9.22, Eudralex2007_9.22_1, DisposingTask201, 0.38184, 0.31252, 0.0, 0.38184
mid_1186, Eudralex2007_9.22, Eudralex2007_9.22_1, CleaningTask_302, 0.38358, 0.81888, 0.0, 0.81888
mid_1187, Eudralex2007_9.22, Eudralex2007_9.22_1, ResultRecordingTask301, 0.46542, 0.13108, 0.0, 0.46542
mid_1188, Eudralex2007_9.22, Eudralex2007_9.22_1, P102Task, 0.36625, 0.5, 0.0, 0.5
mid_1189, Eudralex2007_9.22, Eudralex2007_9.22_1, MarkingTask_202, 0.7924, 0.5353, 0.0, 0.7924
mid_1190, Eudralex2007_9.22, Eudralex2007_9.22_1, ProtectingTask202, 0.53106, 0.24092, 0.0, 0.53106
mid_1191, Eudralex2007_9.22, Eudralex2007_9.22_1, DataRecordingTask502, 0.45927, 0.13108, 0.0, 0.45927
mid_1192, Eudralex2007_9.22, Eudralex2007_9.22_1, P103Task, 0.36625, 0.5, 0.0, 0.5
mid_1193, Eudralex2007_9.22, Eudralex2007_9.22_1, MarkingTask_203, 0.7924, 0.5353, 0.0, 0.7924
mid_1194, Eudralex2007_9.22, Eudralex2007_9.22_1, CleaningTask_201, 0.20725, 0.81888, 0.0, 0.81888
mid_1195, Eudralex2007_9.22, Eudralex2007_9.22_1, CheckingTask402, 0.34359, 0.25448, 0.0, 0.34359
mid_1196, Eudralex2007_9.22, Eudralex2007_9.22_1, CheckingTask403, 0.34359, 0.25448, 0.0, 0.34359
mid_1197, Eudralex2007_9.22, Eudralex2007_9.22_1, S203Task, 0.33937, 0.31888, 0.0, 0.33937
mid_1198, Eudralex2007_9.22, Eudralex2007_9.22_1, MarkingTask_301, 0.74822, 0.5353, 0.0, 0.74822
mid_1199, Eudralex2007_9.22, Eudralex2007_9.22_1, CheckingTask401, 0.34359, 0.25448, 0.0, 0.34359
mid_1200, Eudralex2007_9.22, Eudralex2007_9.22_1, DisposingTask202, 0.38184, 0.31252, 0.0, 0.38184
mid_1201, Eudralex2007_9.22, Eudralex2007_9.22_1, StoringTask104, 0.53106, 0.24092, 0.0, 0.53106
mid_1202, Eudralex2007_9.22, Eudralex2007_9.22_1, S201Task, 0.45136, 0.31888, 0.0, 0.45136
mid_1203, Eudralex2007_9.22, Eudralex2007_9.22_1, CleaningTask_303, 0.38358, 0.81888, 0.0, 0.81888
mid_1204, Eudralex2007_9.22, Eudralex2007_9.22_1, PurchasingTask104, 0.5498, 0.38259, 0.0, 0.5498
mid_1205, Eudralex2007_9.22, Eudralex2007_9.22_1, CleaningTask_202, 0.45136, 0.81888, 0.0, 0.81888
mid_1206, Eudralex2007_9.22, Eudralex2007_9.22_1, MarkingTask_303, 0.74822, 0.5353, 0.0, 0.74822
mid_1207, Eudralex2007_9.22, Eudralex2007_9.22_1, IncidentRecordingTask403, 0.41362, 0.13108, 0.0, 0.41362
mid_1208, Eudralex2007_9.22, Eudralex2007_9.22_1, MarkingTask_201, 0.7924, 0.5353, 0.0, 0.7924
mid_1209, Eudralex2007_9.22, Eudralex2007_9.22_1, IncidentRecordingTask402, 0.41362, 0.13108, 0.0, 0.41362
mid_1210, Eudralex2007_9.22, Eudralex2007_9.22_1, StoringTask103, 0.53106, 0.24092, 0.0, 0.53106
mid_1211, Eudralex2007_9.22, Eudralex2007_9.22_1, STask301, 0.39025, 0.04256, 0.0, 0.39025
mid_1212, Eudralex2007_9.22, Eudralex2007_9.22_1, T101CleaningTask, 0.38358, 0.85821, 0.0, 0.85821
mid_1213, Eudralex2007_9.22, Eudralex2007_9.22_1, STask302, 0.39025, 0.04256, 0.0, 0.39025
mid_1214, Eudralex2007_9.22, Eudralex2007_9.22_1, ProtectingTask203, 0.53106, 0.24092, 0.0, 0.53106
mid_1215, Eudralex2007_9.22, Eudralex2007_9.22_1, DisposingTask203, 0.38184, 0.31252, 0.0, 0.38184
mid_1216, Eudralex2007_9.22, Eudralex2007_9.22_1, ComplaintRecordingTask201, 0.3243, 0.13108, 0.0, 0.3243
mid_1217, Eudralex2007_9.22, Eudralex2007_9.22_1, ComplaintRecordingTask202, 0.3243, 0.13108, 0.0, 0.3243
mid_1218, Eudralex2007_9.22, Eudralex2007_9.22_1, AspirinTabletMarkTask103, 0.74822, 0.5353, 0.0, 0.74822
mid_1219, Eudralex2007_9.22, Eudralex2007_9.22_1, PurchasingTask103, 0.17493, 0.38259, 0.0, 0.38259
mid_1220, Eudralex2007_9.22, Eudralex2007_9.22_1, ResultRecordingTask302, 0.46542, 0.13108, 0.0, 0.46542
mid_1221, Eudralex2007_9.22, Eudralex2007_9.22_1, ProtectingTask201, 0.53106, 0.24092, 0.0, 0.53106
mid_1222, Eudralex2007_9.22, Eudralex2007_9.22_1, T102CleaningTask, 0.38358, 1.0, 0.0, 1.0
mid_1223, Eudralex2007_9.22, Eudralex2007_9.22_1, CleaningTask_203, 0.38565, 0.81888, 0.0, 0.81888
mid_1224, Eudralex2007_9.22, Eudralex2007_9.22_1, DataRecordingTask503, 0.45927, 0.13108, 0.0, 0.45927
mid_1225, Eudralex2007_9.22, Eudralex2007_9.22_1, S202Task, 0.40453, 0.31888, 0.0, 0.40453
mid_1226, Eudralex2007_9.22, Eudralex2007_9.22_1, TankCleaningTask103, 0.38358, 1.0, 0.0, 1.0
mid_1227, Eudralex2007_9.22, Eudralex2007_9.22_1, InvestigatingTask_303, 0.43346, 0.42202, 0.0, 0.43346
mid_1228, Eudralex2007_9.22, Eudralex2007_9.22_1, InvestigatingTask_101, 0.34497, 0.25448, 0.0, 0.34497
mid_1229, Eudralex2007_9.22, Eudralex2007_9.22_1, InvestigatingTask_102, 0.19625, 0.0, 0.0, 0.19625
mid_1230, Eudralex2007_9.22, Eudralex2007_9.22_1, InvestigatingTask_203, 0.34059, 0.0, 0.0, 0.34059
mid_1231, Eudralex2007_9.22, Eudralex2007_9.22_1, InvestigatingTask_104, 0.19625, 0.0, 0.0, 0.19625
mid_1232, Eudralex2007_9.22, Eudralex2007_9.22_1, RecycleDisposal102, 0.53106, 0.51088, 0.0, 0.53106
mid_1233, Eudralex2007_9.22, Eudralex2007_9.22_1, InvestigatingTask_103, 0.34497, 0.0, 0.0, 0.34497
mid_1234, Eudralex2007_9.22, Eudralex2007_9.22_1, InvestigatingTask_201, 0.14074, 0.0, 0.0, 0.14074
mid_1235, Eudralex2007_9.22, Eudralex2007_9.22_1, InvestigatingTask_301, 0.31166, 0.16755, 0.0, 0.31166
mid_1236, Eudralex2007_9.22, Eudralex2007_9.22_1, DeviationRecordTask101, 0.41362, 0.13108, 0.0, 0.41362
mid_1237, Eudralex2007_9.22, Eudralex2007_9.22_1, BioDisposal101, 0.53106, 0.51088, 0.0, 0.53106
mid_1238, Eudralex2007_9.22, Eudralex2007_9.22_1, InvestigatingTask_302, 0.31166, 0.16755, 0.0, 0.31166
mid_1239, Eudralex2007_9.22, Eudralex2007_9.22_1, DeviationRecordTask103, 0.41362, 0.13108, 0.0, 0.41362
mid_1240, Eudralex2007_9.22, Eudralex2007_9.22_1, DeviationRecordTask102, 0.41362, 0.13108, 0.0, 0.41362
mid_1241, Eudralex2007_9.22, Eudralex2007_9.22_1, ToxicDisposal103, 0.53106, 0.51088, 0.0, 0.53106
mid_1242, Eudralex2007_9.22, Eudralex2007_9.22_1, DeviationRecordTask104, 0.41362, 0.13108, 0.0, 0.41362
mid_1243, Eudralex2007_9.40, Eudralex2007_9.40_1, MarkingTask_302, 0.58887, 0.57704, 0.0, 0.58887
mid_1244, Eudralex2007_9.40, Eudralex2007_9.40_1, P101Task, 0.09257, 0.3192, 0.0, 0.3192
mid_1245, Eudralex2007_9.40, Eudralex2007_9.40_1, DataRecordingTask501, 0.36538, 0.17193, 0.0, 0.36538
mid_1246, Eudralex2007_9.40, Eudralex2007_9.40_1, IncidentRecordingTask401, 0.33849, 0.34061, 0.0, 0.34061
mid_1247, Eudralex2007_9.40, Eudralex2007_9.40_1, AspirinTabletMarkTask101, 0.4394, 0.57704, 0.0, 0.57704
mid_1248, Eudralex2007_9.40, Eudralex2007_9.40_1, AspirinTabletMarkTask102, 0.58777, 0.57704, 0.0, 0.58777
mid_1249, Eudralex2007_9.40, Eudralex2007_9.40_1, AspirinStorageTask101, 0.3338, 0.43372, 0.0, 0.43372
mid_1250, Eudralex2007_9.40, Eudralex2007_9.40_1, ResultRecordingTask303, 0.39265, 0.42773, 0.0, 0.42773
mid_1251, Eudralex2007_9.40, Eudralex2007_9.40_1, StoringTask102, 0.3338, 0.43372, 0.0, 0.43372
mid_1252, Eudralex2007_9.40, Eudralex2007_9.40_1, PurchasingTask102, 0.39387, 0.43372, 0.0, 0.43372
mid_1253, Eudralex2007_9.40, Eudralex2007_9.40_1, ComplaintRecordingTask203, 0.31973, 0.17193, 0.0, 0.31973
mid_1254, Eudralex2007_9.40, Eudralex2007_9.40_1, STask303, 0.35647, 0.5, 0.0, 0.5
mid_1255, Eudralex2007_9.40, Eudralex2007_9.40_1, AcidPurchaseTask101, 0.3338, 0.43372, 0.0, 0.43372
mid_1256, Eudralex2007_9.40, Eudralex2007_9.40_1, CleaningTask_301, 0.20507, 0.3192, 0.0, 0.3192
mid_1257, Eudralex2007_9.40, Eudralex2007_9.40_1, DisposingTask201, 0.35226, 0.5, 0.0, 0.5
mid_1258, Eudralex2007_9.40, Eudralex2007_9.40_1, CleaningTask_302, 0.20507, 0.3192, 0.0, 0.3192
mid_1259, Eudralex2007_9.40, Eudralex2007_9.40_1, ResultRecordingTask301, 0.39265, 0.42773, 0.0, 0.42773
mid_1260, Eudralex2007_9.40, Eudralex2007_9.40_1, P102Task, 0.14804, 0.3192, 0.0, 0.3192
mid_1261, Eudralex2007_9.40, Eudralex2007_9.40_1, MarkingTask_202, 0.65503, 0.64332, 0.0, 0.65503
mid_1262, Eudralex2007_9.40, Eudralex2007_9.40_1, ProtectingTask202, 0.3338, 0.43372, 0.0, 0.43372
mid_1263, Eudralex2007_9.40, Eudralex2007_9.40_1, DataRecordingTask502, 0.36538, 0.17193, 0.0, 0.36538
mid_1264, Eudralex2007_9.40, Eudralex2007_9.40_1, P103Task, 0.14804, 0.3192, 0.0, 0.3192
mid_1265, Eudralex2007_9.40, Eudralex2007_9.40_1, MarkingTask_203, 0.65503, 0.64332, 0.0, 0.65503
mid_1266, Eudralex2007_9.40, Eudralex2007_9.40_1, CleaningTask_201, 0.14968, 0.3192, 0.0, 0.3192
mid_1267, Eudralex2007_9.40, Eudralex2007_9.40_1, CheckingTask402, 0.34532, 0.29838, 0.0, 0.34532
mid_1268, Eudralex2007_9.40, Eudralex2007_9.40_1, CheckingTask403, 0.34532, 0.29838, 0.0, 0.34532
mid_1269, Eudralex2007_9.40, Eudralex2007_9.40_1, S203Task, 0.12095, 0.3192, 0.0, 0.3192
mid_1270, Eudralex2007_9.40, Eudralex2007_9.40_1, MarkingTask_301, 0.58887, 0.57704, 0.0, 0.58887
mid_1271, Eudralex2007_9.40, Eudralex2007_9.40_1, CheckingTask401, 0.34532, 0.29838, 0.0, 0.34532
mid_1272, Eudralex2007_9.40, Eudralex2007_9.40_1, DisposingTask202, 0.35226, 0.5, 0.0, 0.5
mid_1273, Eudralex2007_9.40, Eudralex2007_9.40_1, StoringTask104, 0.3338, 0.43372, 0.0, 0.43372
mid_1274, Eudralex2007_9.40, Eudralex2007_9.40_1, S201Task, 0.29257, 0.32504, 0.0, 0.32504
mid_1275, Eudralex2007_9.40, Eudralex2007_9.40_1, CleaningTask_303, 0.20507, 0.3192, 0.0, 0.3192
mid_1276, Eudralex2007_9.40, Eudralex2007_9.40_1, PurchasingTask104, 0.39387, 0.43372, 0.0, 0.43372
mid_1277, Eudralex2007_9.40, Eudralex2007_9.40_1, CleaningTask_202, 0.29257, 0.32504, 0.0, 0.32504
mid_1278, Eudralex2007_9.40, Eudralex2007_9.40_1, MarkingTask_303, 0.58887, 0.57704, 0.0, 0.58887
mid_1279, Eudralex2007_9.40, Eudralex2007_9.40_1, IncidentRecordingTask403, 0.33849, 0.34061, 0.0, 0.34061
mid_1280, Eudralex2007_9.40, Eudralex2007_9.40_1, MarkingTask_201, 0.65503, 0.64332, 0.0, 0.65503
mid_1281, Eudralex2007_9.40, Eudralex2007_9.40_1, IncidentRecordingTask402, 0.33849, 0.34061, 0.0, 0.34061
mid_1282, Eudralex2007_9.40, Eudralex2007_9.40_1, StoringTask103, 0.3338, 0.43372, 0.0, 0.43372
mid_1283, Eudralex2007_9.40, Eudralex2007_9.40_1, STask301, 0.35647, 0.5, 0.0, 0.5
mid_1284, Eudralex2007_9.40, Eudralex2007_9.40_1, T101CleaningTask, 0.20507, 0.3192, 0.0, 0.3192
mid_1285, Eudralex2007_9.40, Eudralex2007_9.40_1, STask302, 0.35647, 0.5, 0.0, 0.5
mid_1286, Eudralex2007_9.40, Eudralex2007_9.40_1, ProtectingTask203, 0.3338, 0.43372, 0.0, 0.43372
mid_1287, Eudralex2007_9.40, Eudralex2007_9.40_1, DisposingTask203, 0.35226, 0.5, 0.0, 0.5
mid_1288, Eudralex2007_9.40, Eudralex2007_9.40_1, ComplaintRecordingTask201, 0.25684, 0.17193, 0.0, 0.25684
mid_1289, Eudralex2007_9.40, Eudralex2007_9.40_1, ComplaintRecordingTask202, 0.25684, 0.17193, 0.0, 0.25684
mid_1290, Eudralex2007_9.40, Eudralex2007_9.40_1, AspirinTabletMarkTask103, 0.58777, 0.57704, 0.0, 0.58777
mid_1291, Eudralex2007_9.40, Eudralex2007_9.40_1, PurchasingTask103, 0.1758, 0.43372, 0.0, 0.43372
mid_1292, Eudralex2007_9.40, Eudralex2007_9.40_1, ResultRecordingTask302, 0.39265, 0.42773, 0.0, 0.42773
mid_1293, Eudralex2007_9.40, Eudralex2007_9.40_1, ProtectingTask201, 0.3338, 0.43372, 0.0, 0.43372
mid_1294, Eudralex2007_9.40, Eudralex2007_9.40_1, T102CleaningTask, 0.20528, 0.3192, 0.0, 0.3192
mid_1295, Eudralex2007_9.40, Eudralex2007_9.40_1, CleaningTask_203, 0.20714, 0.3192, 0.0, 0.3192
mid_1296, Eudralex2007_9.40, Eudralex2007_9.40_1, DataRecordingTask503, 0.36538, 0.17193, 0.0, 0.36538
mid_1297, Eudralex2007_9.40, Eudralex2007_9.40_1, S202Task, 0.1861, 0.3192, 0.0, 0.3192
mid_1298, Eudralex2007_9.40, Eudralex2007_9.40_1, TankCleaningTask103, 0.20528, 0.3192, 0.0, 0.3192
mid_1299, Eudralex2007_9.40, Eudralex2007_9.40_1, InvestigatingTask_303, 0.42259, 0.44788, 0.0, 0.44788
mid_1300, Eudralex2007_9.40, Eudralex2007_9.40_1, InvestigatingTask_101, 0.34673, 0.31762, 0.0, 0.34673
mid_1301, Eudralex2007_9.40, Eudralex2007_9.40_1, InvestigatingTask_102, 0.17369, 0.17076, 0.0, 0.17369
mid_1302, Eudralex2007_9.40, Eudralex2007_9.40_1, InvestigatingTask_203, 0.33215, 0.0, 0.0, 0.33215
mid_1303, Eudralex2007_9.40, Eudralex2007_9.40_1, InvestigatingTask_104, 0.17369, 0.17076, 0.0, 0.17369
mid_1304, Eudralex2007_9.40, Eudralex2007_9.40_1, RecycleDisposal102, 0.3717, 0.43372, 0.0, 0.43372
mid_1305, Eudralex2007_9.40, Eudralex2007_9.40_1, InvestigatingTask_103, 0.34673, 0.17076, 0.0, 0.34673
mid_1306, Eudralex2007_9.40, Eudralex2007_9.40_1, InvestigatingTask_201, 0.14179, 0.0, 0.0, 0.14179
mid_1307, Eudralex2007_9.40, Eudralex2007_9.40_1, InvestigatingTask_301, 0.2907, 0.30102, 0.0, 0.30102
mid_1308, Eudralex2007_9.40, Eudralex2007_9.40_1, DeviationRecordTask101, 0.33922, 0.34269, 0.0, 0.34269
mid_1309, Eudralex2007_9.40, Eudralex2007_9.40_1, BioDisposal101, 0.3717, 0.43372, 0.0, 0.43372
mid_1310, Eudralex2007_9.40, Eudralex2007_9.40_1, InvestigatingTask_302, 0.2907, 0.30102, 0.0, 0.30102
mid_1311, Eudralex2007_9.40, Eudralex2007_9.40_1, DeviationRecordTask103, 0.33922, 0.34269, 0.0, 0.34269
mid_1312, Eudralex2007_9.40, Eudralex2007_9.40_1, DeviationRecordTask102, 0.33922, 0.34269, 0.0, 0.34269
mid_1313, Eudralex2007_9.40, Eudralex2007_9.40_1, ToxicDisposal103, 0.3717, 0.43372, 0.0, 0.43372
mid_1314, Eudralex2007_9.40, Eudralex2007_9.40_1, DeviationRecordTask104, 0.33922, 0.34269, 0.0, 0.34269
mid_1315, Eudralex2007_9.45, Eudralex2007_9.45_3, MarkingTask_302, 0.64156, 0.90719, 0.0, 0.90719
mid_1316, Eudralex2007_9.45, Eudralex2007_9.45_3, DataRecordingTask501, 0.30664, 0.82028, 0.0, 0.82028
mid_1317, Eudralex2007_9.45, Eudralex2007_9.45_3, IncidentRecordingTask401, 0.27975, 0.767, 0.0, 0.767
